transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_002798,F668893O,215.6,21330.8,2024-04-01 07:43:40
TXN_002799,M518705S,132.7,31502.1,2024-06-03 07:54:34
TXN_002800,D759464T,51.3,77832.2,2024-09-21 07:24:13
TXN_002801,Q467854X,225.4,28970.3,2024-08-24 07:36:36
TXN_002802,Z829114T,68.0,69650.7,2024-07-01 08:59:05
TXN_002803,D534874F,176.0,75293.4,2024-08-08 07:26:32
TXN_002804,U791805I,139.6,66689.7,2024-12-25 08:58:15
TXN_002805,D309805D,211.9,24712.9,2024-09-19 08:39:18
TXN_002806,S843443T,169.3,81401.6,2024-12-18 08:28:41
TXN_002807,O415206T,72.2,51738.7,2024-06-19 08:15:38
TXN_002808,O903067I,204.2,43568.5,2024-08-05 07:16:56
TXN_002809,A587603Y,247.3,47594.4,2024-06-07 08:42:34
TXN_002810,M523124L,151.5,35224.3,2024-09-15 08:51:58
TXN_002811,N901398E,247.2,36098.2,2024-05-04 08:46:45
TXN_002812,C378427F,82.1,15426.0,2024-03-02 07:50:45
TXN_002813,P403450V,115.1,72262.2,2024-11-19 07:34:11
TXN_002814,P384251X,249.9,85223.3,2024-09-07 07:33:12
TXN_002815,D161528L,233.6,83113.7,2024-09-11 08:11:59
TXN_002816,K797881H,60.9,15540.0,2024-02-22 08:51:41
TXN_002817,A995604Y,206.2,74146.1,2024-03-01 08:04:19
TXN_002818,P403450V,153.3,72649.2,2024-01-22 08:11:13
TXN_002819,Y411998D,108.2,69475.2,2024-04-12 08:09:26
TXN_002820,H499125P,146.2,53123.3,2024-10-16 07:14:37
TXN_002821,U717565Q,210.2,44180.3,2024-08-11 08:39:55
TXN_002822,U773592T,188.4,51084.8,2024-05-30 08:56:33
TXN_002823,K742054R,70.0,74565.9,2024-07-02 08:09:57
TXN_002824,Z427849P,139.4,38226.0,2024-09-29 07:40:54
TXN_002825,O175496X,104.1,57999.6,2024-08-10 08:48:04
TXN_002826,C814124G,239.7,79358.6,2024-04-05 08:37:02
TXN_002827,H410564E,174.4,86734.8,2024-12-09 07:57:56
TXN_002828,V322602V,174.5,98665.8,2024-04-06 08:03:10
TXN_002829,H043289B,52.8,53244.3,2024-10-03 08:27:07
TXN_002830,Q539502D,149.9,52881.7,2024-08-16 07:02:18
TXN_002831,R230047U,81.8,33411.3,2024-09-12 07:45:45
TXN_002832,U627570W,165.8,74835.7,2024-08-24 07:36:56
TXN_002833,I786527V,147.6,61077.0,2024-06-24 08:03:43
TXN_002834,W233749H,149.3,27781.8,2024-08-11 07:07:01
TXN_002835,Z884969X,50.1,86172.3,2024-07-01 08:05:31
TXN_002836,C634216E,179.0,61894.4,2024-09-07 07:58:19
TXN_002837,S605297X,191.2,68097.8,2024-03-07 07:59:37
TXN_002838,C634351X,192.3,92831.3,2024-06-01 07:54:43
TXN_002839,N518347I,233.1,30242.2,2024-06-18 07:41:24
TXN_002840,E775204H,122.2,100764.0,2024-06-02 08:40:51
TXN_002841,X937567R,64.8,23027.1,2024-11-29 08:05:19
TXN_002842,M523124L,120.0,35716.9,2024-03-20 08:43:58
TXN_002843,G747016D,219.5,24738.4,2024-12-19 08:18:54
TXN_002844,M269166D,68.2,72292.6,2024-01-12 08:16:53
TXN_002845,W313518S,136.7,23271.1,2024-07-11 08:22:15
TXN_002846,J212499T,76.5,37573.6,2024-04-27 08:46:40
TXN_002847,F430391U,211.6,93211.3,2024-09-05 08:12:00
TXN_002848,D990162L,155.2,33820.4,2024-02-07 08:49:58
TXN_002849,D312038X,136.8,48005.6,2024-05-08 07:50:28
TXN_002850,S596966H,128.4,103372.9,2024-04-26 08:17:51
TXN_002851,F131712T,187.4,45355.3,2024-06-08 07:08:13
TXN_002852,K603341G,117.1,34784.2,2024-03-26 08:43:51
TXN_002853,I499727E,180.6,34191.8,2024-10-30 07:00:08
TXN_002854,J979955C,180.8,56250.1,2024-02-25 08:16:43
TXN_002855,D309805D,131.7,25231.0,2024-12-24 07:14:46
TXN_002856,P484677D,142.5,53346.5,2024-11-26 07:57:05
TXN_002857,M269166D,227.1,73050.2,2024-01-23 08:51:53
TXN_002858,O067165D,183.7,15001.6,2024-05-19 07:39:11
TXN_002859,B565431V,79.4,81860.2,2024-11-22 08:46:36
TXN_002860,I153195C,87.3,90255.3,2024-03-09 07:58:47
TXN_002861,R261796C,178.6,19958.9,2024-08-05 08:53:14
TXN_002862,X097289Y,207.6,47117.7,2024-09-11 08:58:06
TXN_002863,X806174T,106.0,40335.2,2024-01-11 07:34:08
TXN_002864,J556258G,53.5,81600.9,2024-03-05 08:20:22
TXN_002865,H410564E,125.5,87109.0,2024-07-22 07:41:48
TXN_002866,J280598B,117.3,85259.9,2024-11-07 08:58:58
TXN_002867,X181883W,143.5,33661.7,2024-11-11 08:28:42
TXN_002868,I868000T,49.4,15458.7,2024-03-24 07:46:08
TXN_002869,G297500O,225.6,99652.6,2024-10-10 07:22:15
TXN_002870,W400504X,142.0,28061.0,2024-06-26 08:56:45
TXN_002871,M115447T,147.2,102348.2,2024-10-02 07:27:00
TXN_002872,R656523P,174.9,24489.1,2024-06-24 08:00:01
TXN_002873,M899642V,47.1,96729.4,2024-03-22 07:50:04
TXN_002874,X181883W,164.9,34265.8,2024-07-15 07:29:52
TXN_002875,K891135P,234.7,84085.7,2024-12-10 08:51:44
TXN_002876,B677219Y,65.5,84237.4,2024-06-05 07:25:59
TXN_002877,O339421P,140.1,75882.4,2024-02-14 07:14:12
TXN_002878,G747016D,228.1,25336.7,2024-01-19 07:17:03
TXN_002879,T551884K,75.3,32307.6,2024-07-26 08:35:11
TXN_002880,U617711M,150.5,23696.8,2024-03-15 07:28:31
TXN_002881,K569816M,123.2,68237.5,2024-10-17 08:32:37
TXN_002882,K614293Y,71.8,48701.5,2024-09-23 08:46:59
TXN_002883,W991022N,132.8,19942.1,2024-11-22 08:58:12
TXN_002884,X422096K,47.8,53080.0,2024-12-23 07:58:38
TXN_002885,Z148465S,227.1,102119.3,2024-10-01 07:33:40
TXN_002886,P133412L,128.5,76617.2,2024-08-15 07:44:16
TXN_002887,I414384O,139.6,23038.1,2024-08-25 07:26:16
TXN_002888,C982258H,142.6,34538.9,2024-02-10 08:03:26
TXN_002889,W941318A,184.4,78332.4,2024-09-26 07:58:19
TXN_002890,M655852M,106.1,45321.5,2024-04-21 07:40:01
TXN_002891,O339421P,78.6,76156.1,2024-01-01 07:52:51
TXN_002892,R482366V,187.8,20838.1,2024-08-15 08:45:54
TXN_002893,V740640N,75.1,88318.1,2024-01-26 07:46:39
TXN_002894,U142626X,196.2,65791.9,2024-08-27 08:05:24
TXN_002895,S296222X,82.5,13409.2,2024-05-01 08:22:03
TXN_002896,Y264647E,163.2,77229.3,2024-06-23 08:59:44
TXN_002897,T575692U,151.9,76614.8,2024-07-17 07:29:56
TXN_002898,H127756I,188.5,82806.2,2024-03-26 08:56:31
TXN_002899,K874315U,129.5,88706.9,2024-04-05 07:52:16
TXN_002900,X932528H,169.3,45447.9,2024-05-22 08:55:02
TXN_002901,I766270G,194.7,18236.4,2024-07-19 08:13:47
TXN_002902,L685054N,60.6,83172.6,2024-12-30 08:22:55
TXN_002903,F870021B,241.8,68199.6,2024-04-20 07:32:30
TXN_002904,U356159Q,142.4,53507.6,2024-04-18 08:02:15
TXN_002905,V611254D,139.8,75058.6,2024-05-15 08:13:55
TXN_002906,S605297X,76.1,68382.6,2024-11-06 08:28:45
TXN_002907,I047113I,246.9,44987.3,2024-01-11 08:58:33
TXN_002908,C182037H,102.7,87281.4,2024-10-09 08:24:09
TXN_002909,R387262D,114.7,79606.2,2024-04-09 08:03:16
TXN_002910,A146584S,189.3,69375.3,2024-06-29 08:05:19
TXN_002911,X806174T,211.8,41281.1,2024-09-25 07:50:27
TXN_002912,T685662Y,156.6,102980.0,2024-04-08 08:08:10
TXN_002913,D814770X,216.7,45766.3,2024-05-09 07:20:57
TXN_002914,V826398I,85.7,46641.8,2024-02-15 08:29:27
TXN_002915,N415747M,151.1,66160.5,2024-01-21 07:26:42
TXN_002916,G747016D,194.0,26129.7,2024-01-19 08:16:38
TXN_002917,Z863794A,183.0,51792.4,2024-12-16 08:09:20
TXN_002918,I766270G,171.8,18747.4,2024-10-01 07:03:03
TXN_002919,T953926U,143.5,91896.8,2024-04-19 07:35:43
TXN_002920,V315869J,248.8,65353.9,2024-09-14 08:33:37
TXN_002921,W706540Y,217.2,91769.8,2024-02-09 08:19:35
TXN_002922,U142626X,73.6,65976.1,2024-04-19 08:26:52
TXN_002923,P260422J,199.8,93553.5,2024-12-13 07:42:04
TXN_002924,Q539502D,199.0,53485.9,2024-02-29 08:13:58
TXN_002925,U046537V,197.6,58875.7,2024-11-18 08:28:57
TXN_002926,H640376P,203.7,84200.7,2024-03-08 08:25:38
TXN_002927,L685054N,41.2,83301.0,2024-11-15 08:00:05
TXN_002928,K740748E,210.4,89870.8,2024-09-17 07:56:02
TXN_002929,R656523P,186.3,24957.8,2024-12-05 07:55:40
TXN_002930,H137215C,187.0,50864.2,2024-04-21 08:42:09
TXN_002931,P859321Q,226.5,72558.6,2024-07-20 08:12:58
TXN_002932,G595327D,246.5,28354.6,2024-03-08 07:39:29
TXN_002933,I414384O,124.7,23534.3,2024-09-22 07:53:21
TXN_002934,W940196U,200.6,75801.2,2024-05-24 07:50:47
TXN_002935,B188888Y,58.6,74010.4,2024-09-30 07:21:55
TXN_002936,F154788I,59.4,59567.7,2024-12-14 08:56:43
TXN_002937,O951802Z,212.1,73393.2,2024-11-18 07:17:43
TXN_002938,W110475R,49.3,27525.4,2024-05-27 07:33:13
TXN_002939,I571918O,73.4,85995.9,2024-02-13 07:12:47
TXN_002940,A995604Y,100.7,74452.1,2024-03-04 07:39:59
TXN_002941,U791805I,132.9,67110.3,2024-11-06 07:43:07
TXN_002942,S843443T,175.7,82105.0,2024-12-12 08:08:01
TXN_002943,Z825128H,243.9,93572.7,2024-12-22 07:27:48
TXN_002944,Z782071V,85.4,32916.5,2024-03-25 07:57:27
TXN_002945,Y806578F,60.0,100099.7,2024-06-29 08:49:57
TXN_002946,O951802Z,151.4,74026.6,2024-08-08 07:07:41
TXN_002947,E107991I,62.7,84372.4,2024-08-16 08:09:51
TXN_002948,G297500O,197.8,100318.5,2024-02-25 08:53:45
TXN_002949,Q619906I,244.1,40652.4,2024-05-22 07:49:50
TXN_002950,F870021B,186.9,68810.1,2024-11-08 08:24:30
TXN_002951,P078447Z,112.2,77567.2,2024-07-20 07:07:45
TXN_002952,F579050I,82.3,98343.9,2024-01-02 07:16:04
TXN_002953,A995604Y,233.6,75123.4,2024-05-23 08:44:11
TXN_002954,C033119C,75.8,25704.6,2024-02-19 08:44:12
TXN_002955,D413164O,67.5,76141.0,2024-09-01 07:58:20
TXN_002956,P317810I,81.5,42003.4,2024-05-08 07:53:22
TXN_002957,A080100I,44.7,40188.0,2024-10-06 07:03:53
TXN_002958,J374545K,237.1,26532.6,2024-07-10 08:37:48
TXN_002959,Z863794A,157.8,52272.0,2024-04-16 08:04:44
TXN_002960,N962923Z,219.6,84750.8,2024-04-22 08:27:07
TXN_002961,N221890P,193.5,78298.4,2024-04-07 07:59:54
TXN_002962,X491778D,201.2,92053.9,2024-02-19 08:44:08
TXN_002963,O615865T,61.1,50949.0,2024-07-16 07:52:54
TXN_002964,C378427F,184.2,15980.0,2024-12-03 08:16:36
TXN_002965,O585277L,59.1,24969.9,2024-08-04 07:48:52
TXN_002966,R623869Y,54.3,101292.6,2024-01-03 08:28:24
TXN_002967,U329668F,80.3,61454.3,2024-04-17 07:54:00
TXN_002968,Z951343M,200.3,14942.7,2024-12-14 07:28:23
TXN_002969,S616928U,215.6,35496.9,2024-06-27 07:18:52
TXN_002970,E013267N,42.0,53955.0,2024-11-23 07:29:27
TXN_002971,O903067I,50.4,43729.6,2024-06-29 08:38:00
TXN_002972,P143410A,225.9,53964.1,2024-10-29 07:50:10
TXN_002973,N612018Y,200.9,101734.2,2024-01-11 08:48:58
TXN_002974,H127756I,102.5,83181.3,2024-07-25 07:21:17
TXN_002975,P914630F,179.5,73053.0,2024-03-23 08:33:03
TXN_002976,R335290J,127.7,86417.5,2024-09-10 08:32:11
TXN_002977,I202970E,159.5,45609.5,2024-03-07 07:51:10
TXN_002978,J249035F,248.1,72130.8,2024-11-24 07:09:07
TXN_002979,G562636X,211.4,18562.2,2024-10-31 07:03:19
TXN_002980,H043289B,41.5,53364.4,2024-12-16 08:21:09
TXN_002981,J224447E,54.4,65602.1,2024-08-17 08:20:45
TXN_002982,I202970E,48.9,45754.8,2024-11-25 07:52:14
TXN_002983,K569816M,130.4,68792.4,2024-12-25 07:12:29
TXN_002984,F068536X,170.3,98575.9,2024-09-30 07:39:54
TXN_002985,X164535K,128.6,71675.6,2024-07-30 08:24:42
TXN_002986,S171339W,152.7,59505.2,2024-12-13 07:48:12
TXN_002987,J590599K,206.7,93459.6,2024-02-03 07:18:33
TXN_002988,B824771O,42.5,69869.4,2024-03-04 07:24:41
TXN_002989,P078447Z,183.3,78277.9,2024-03-10 08:58:23
TXN_002990,K123828V,59.7,62676.0,2024-09-14 07:54:37
TXN_002991,C399049W,123.8,35196.8,2024-03-23 08:31:54
TXN_002992,W832731J,206.1,82289.4,2024-05-23 08:39:07
TXN_002993,N591803S,56.4,40255.7,2024-01-23 08:16:21
TXN_002994,A454948H,245.2,49926.8,2024-01-08 08:30:42
TXN_002995,M116155Q,110.9,28448.6,2024-08-11 08:26:10
TXN_002996,R183046M,220.5,101983.7,2024-10-29 07:02:15
TXN_002997,B998094L,68.2,85001.3,2024-04-21 08:22:58
TXN_002998,G569847M,193.1,19265.5,2024-01-09 07:25:39
TXN_002999,D728679J,211.1,63059.8,2024-12-13 08:00:35
TXN_003000,L661797Z,174.9,49295.5,2024-10-08 07:09:22
TXN_003001,I145623Y,145.8,18683.7,2024-12-28 07:14:57
TXN_003002,Z427849P,245.9,38900.6,2024-01-23 07:20:47
TXN_003003,H127756I,214.9,83743.1,2024-04-15 07:02:00
TXN_003004,Z829114T,174.0,70200.2,2024-01-28 08:24:17
TXN_003005,L661797Z,177.0,50077.8,2024-09-28 07:20:54
TXN_003006,J280598B,225.7,85873.8,2024-03-08 07:54:34
TXN_003007,Z884969X,77.2,86420.6,2024-08-28 08:25:03
TXN_003008,W991022N,146.5,20478.9,2024-07-08 08:42:49
TXN_003009,N901398E,86.2,36415.5,2024-09-13 08:08:11
TXN_003010,L598564B,125.1,19500.2,2024-05-30 08:50:31
TXN_003011,O585277L,200.2,25498.4,2024-06-03 08:49:43
TXN_003012,Q885165W,114.1,42055.3,2024-05-09 07:49:54
TXN_003013,W313518S,83.6,23627.6,2024-09-01 08:35:22
TXN_003014,P317810I,215.8,42821.8,2024-04-01 07:42:32
TXN_003015,T685574Q,195.0,73413.4,2024-05-08 07:15:53
TXN_003016,P078447Z,205.9,79066.8,2024-12-16 07:05:31
TXN_003017,M746872S,201.4,51933.4,2024-05-01 08:49:39
TXN_003018,R656523P,124.2,25344.6,2024-09-24 07:03:44
TXN_003019,D990162L,95.8,34139.2,2024-03-25 07:32:47
TXN_003020,X097289Y,132.1,47691.6,2024-10-26 07:49:08
TXN_003021,W489638U,193.1,80470.5,2024-01-18 07:00:16
TXN_003022,I485807N,195.1,57573.2,2024-08-28 08:12:56
TXN_003023,I414384O,124.1,24046.8,2024-04-25 08:54:01
TXN_003024,A299468T,181.8,87062.7,2024-07-05 08:56:16
TXN_003025,Q858842E,61.3,98126.0,2024-10-13 07:00:02
TXN_003026,H537474F,172.4,102985.8,2024-10-04 07:22:49
TXN_003027,E208267P,165.8,63614.4,2024-10-23 07:17:08
TXN_003028,B998094L,211.2,85834.5,2024-07-11 07:45:41
TXN_003029,T156915U,78.1,20818.7,2024-09-26 07:35:43
TXN_003030,H137215C,217.6,51529.2,2024-05-26 07:43:19
TXN_003031,A470551L,127.1,84529.6,2024-05-01 08:19:56
TXN_003032,T953926U,159.6,92421.4,2024-03-21 08:58:32
TXN_003033,C611836O,224.9,26276.4,2024-04-26 08:36:07
TXN_003034,A299468T,60.8,87311.1,2024-09-21 07:35:49
TXN_003035,J078161S,233.0,81014.8,2024-01-13 07:19:28
TXN_003036,Z782071V,175.4,33442.2,2024-05-25 07:41:36
TXN_003037,N518347I,199.9,30847.3,2024-07-01 08:15:55
TXN_003038,W110475R,77.1,27782.4,2024-01-16 07:44:42
TXN_003039,W365414P,161.3,99673.5,2024-07-05 08:52:20
TXN_003040,T685574Q,85.2,73748.0,2024-01-15 07:16:11
TXN_003041,D413164O,181.6,76932.3,2024-11-13 07:30:17
TXN_003042,W110475R,179.8,28412.5,2024-02-23 07:59:50
TXN_003043,J514936X,224.1,68103.8,2024-07-28 07:46:25
TXN_003044,J739363U,138.9,19292.9,2024-06-02 08:58:25
TXN_003045,J556258G,217.8,82329.2,2024-10-02 07:38:05
TXN_003046,B383206O,95.1,76166.9,2024-04-01 07:00:51
TXN_003047,U657661B,96.6,13536.4,2024-04-14 07:56:19
TXN_003048,C982258H,113.3,34883.6,2024-01-22 08:20:26
TXN_003049,U807154H,44.5,76812.0,2024-03-04 07:27:38
TXN_003050,I145623Y,60.0,18930.3,2024-05-06 07:54:25
TXN_003051,I414384O,44.9,24163.4,2024-05-19 08:57:07
TXN_003052,B998094L,192.3,86398.5,2024-06-05 07:59:14
TXN_003053,J224447E,86.5,65849.0,2024-08-14 08:49:44
TXN_003054,P403450V,215.8,73234.3,2024-06-23 07:55:06
TXN_003055,J861015F,61.5,70385.5,2024-02-02 08:13:28
TXN_003056,C075622J,45.5,71588.2,2024-09-12 08:09:30
TXN_003057,M585064H,122.8,54178.0,2024-02-21 07:42:35
TXN_003058,I202970E,176.3,46402.0,2024-02-13 08:52:15
TXN_003059,X937567R,219.6,23892.6,2024-03-17 08:16:36
TXN_003060,N182449T,180.1,84933.7,2024-07-21 08:04:31
TXN_003061,O615865T,101.2,51291.9,2024-11-10 07:19:26
TXN_003062,Z201632S,91.9,36673.2,2024-02-21 07:13:40
TXN_003063,I379473P,232.4,83075.2,2024-03-31 07:59:05
TXN_003064,F210202W,167.9,68257.3,2024-09-28 07:38:06
TXN_003065,R230047U,224.0,34195.5,2024-05-06 08:52:04
TXN_003066,Q278681X,92.9,72886.5,2024-07-30 07:29:57
TXN_003067,U773592T,86.1,51454.7,2024-09-20 07:03:18
TXN_003068,Y154100C,72.5,81195.5,2024-03-02 08:33:27
TXN_003069,X900343I,231.2,96664.8,2024-02-25 07:24:35
TXN_003070,B677219Y,189.9,84801.8,2024-02-12 07:31:27
TXN_003071,N877175X,105.3,43280.7,2024-08-15 07:44:12
TXN_003072,Y412528A,173.0,67891.4,2024-11-25 08:02:12
TXN_003073,J932480A,171.6,46126.4,2024-08-18 08:35:21
TXN_003074,W400504X,77.5,28322.2,2024-10-10 08:22:59
TXN_003075,V322602V,237.9,99516.9,2024-03-06 07:13:08
TXN_003076,S138999X,71.9,99941.6,2024-09-11 08:43:08
TXN_003077,R406088U,58.7,83033.1,2024-06-08 07:13:53
TXN_003078,Z262849I,128.1,102481.3,2024-03-25 07:52:52
TXN_003079,B565431V,82.9,82109.4,2024-02-22 07:01:27
TXN_003080,K891135P,87.6,84361.9,2024-01-02 08:38:26
TXN_003081,U807154H,83.4,77037.5,2024-10-01 07:12:59
TXN_003082,A470551L,100.0,84849.3,2024-08-14 08:01:55
TXN_003083,X806174T,65.2,41474.6,2024-08-31 07:19:00
TXN_003084,C075622J,97.3,71979.6,2024-01-16 08:13:02
TXN_003085,L735866R,67.7,87471.8,2024-06-03 08:38:50
TXN_003086,Q904530H,183.2,74077.4,2024-03-08 08:18:45
TXN_003087,R230047U,63.3,34375.8,2024-08-30 08:59:48
TXN_003088,P324241X,167.9,95641.0,2024-05-18 08:17:01
TXN_003089,Z951343M,86.5,15168.2,2024-06-20 07:30:18
TXN_003090,I305486E,228.6,34836.1,2024-08-01 07:17:22
TXN_003091,L598564B,227.3,20121.3,2024-10-05 08:18:08
TXN_003092,L867362O,113.1,71702.7,2024-07-03 07:02:54
TXN_003093,B974801I,174.3,15612.5,2024-10-28 08:51:25
TXN_003094,R230047U,239.5,35165.1,2024-11-22 08:38:35
TXN_003095,W172513U,119.6,93019.6,2024-04-09 07:31:36
TXN_003096,B998094L,209.2,86956.1,2024-07-25 08:49:04
TXN_003097,A913800P,168.6,98818.8,2024-05-05 08:00:50
TXN_003098,I414384O,101.7,24477.3,2024-08-22 07:58:12
TXN_003099,D312038X,201.3,48861.1,2024-04-16 08:04:07
TXN_003100,S605297X,58.0,68612.5,2024-11-10 08:39:18
TXN_003101,T617990Q,84.7,64691.9,2024-08-14 07:03:38
TXN_003102,O536729R,188.5,27759.4,2024-02-18 08:30:39
TXN_003103,I860084S,165.5,34539.4,2024-06-21 08:21:43
TXN_003104,W400504X,144.7,28946.8,2024-02-29 07:01:53
TXN_003105,S525534R,238.9,44562.9,2024-02-25 07:07:11
TXN_003106,W313518S,90.7,23980.6,2024-05-26 08:46:47
TXN_003107,Q613407W,109.1,17054.7,2024-11-23 07:05:05
TXN_003108,J226838Q,157.1,18922.2,2024-09-22 08:32:14
TXN_003109,I317461C,56.5,60517.0,2024-11-05 07:38:48
TXN_003110,P384251X,127.4,85769.5,2024-08-10 07:27:12
TXN_003111,H539621X,183.4,53071.3,2024-08-28 07:58:44
TXN_003112,C634351X,124.6,93309.9,2024-03-28 07:40:19
TXN_003113,A293870S,93.5,77703.9,2024-09-06 07:18:22
TXN_003114,W451712O,94.9,57359.5,2024-05-13 07:48:34
TXN_003115,I971179B,79.4,67246.0,2024-09-03 07:47:25
TXN_003116,D499471S,98.6,91705.1,2024-02-15 08:08:43
TXN_003117,C814124G,48.1,79545.7,2024-05-01 08:25:51
TXN_003118,Q885165W,227.1,42852.9,2024-10-19 08:10:35
TXN_003119,F210202W,155.9,68804.6,2024-06-23 08:56:14
TXN_003120,V826398I,133.4,47021.5,2024-07-02 08:33:10
TXN_003121,B627298Z,45.1,39439.1,2024-07-08 07:31:29
TXN_003122,D728679J,185.0,63770.5,2024-10-08 07:02:05
TXN_003123,I485807N,204.7,58170.8,2024-03-08 08:47:12
TXN_003124,C999386C,137.5,19217.2,2024-07-04 08:23:40
TXN_003125,B751401V,246.4,97560.2,2024-06-02 08:43:09
TXN_003126,F668893O,201.4,22010.3,2024-06-13 08:49:08
TXN_003127,V675869U,206.8,40084.4,2024-05-13 07:58:52
TXN_003128,D456506K,105.7,53469.6,2024-05-31 07:21:07
TXN_003129,V595269T,71.3,95820.7,2024-01-09 08:54:57
TXN_003130,A701277B,82.5,81387.0,2024-05-30 07:06:59
TXN_003131,G590515J,189.0,88398.2,2024-01-21 07:28:23
TXN_003132,L735866R,116.6,87903.8,2024-10-14 07:54:13
TXN_003133,T564139U,142.0,73838.7,2024-07-24 07:02:29
TXN_003134,M116155Q,66.8,28680.5,2024-06-28 08:01:07
TXN_003135,I786691U,160.2,75881.6,2024-09-16 07:31:51
TXN_003136,X937567R,106.8,24222.5,2024-11-01 07:03:34
TXN_003137,X095701Z,212.8,36967.5,2024-08-13 07:05:23
TXN_003138,Y314919C,135.5,20576.0,2024-09-19 07:22:45
TXN_003139,E107991I,247.9,85315.0,2024-08-16 08:09:10
TXN_003140,P776945F,200.9,62888.8,2024-10-10 08:55:58
TXN_003141,A099770I,135.6,41330.8,2024-02-29 08:30:17
TXN_003142,C634216E,208.2,62744.3,2024-06-05 07:00:43
TXN_003143,C464887F,165.9,20552.6,2024-04-05 07:47:44
TXN_003144,U807154H,90.9,77388.9,2024-10-29 08:25:41
TXN_003145,I485807N,121.0,58534.4,2024-10-01 07:32:41
TXN_003146,D990162L,239.1,35066.8,2024-10-31 07:03:34
TXN_003147,J280598B,217.2,86424.0,2024-07-24 08:28:32
TXN_003148,V262174N,90.6,87735.1,2024-07-03 08:13:20
TXN_003149,X941343L,231.3,47658.7,2024-03-26 08:11:50
TXN_003150,E107991I,211.1,85996.9,2024-08-25 08:38:30
TXN_003151,Q125674Z,165.6,32723.0,2024-09-24 07:54:15
TXN_003152,F413836D,172.2,53740.8,2024-09-27 08:47:49
TXN_003153,H349578W,206.1,14426.8,2024-02-28 08:07:11
TXN_003154,J331509O,225.7,83868.9,2024-05-25 07:19:38
TXN_003155,P615679S,51.1,46677.5,2024-01-09 08:30:41
TXN_003156,F068536X,166.4,99196.8,2024-03-04 08:57:23
TXN_003157,L731121U,234.6,84568.2,2024-04-27 07:33:20
TXN_003158,J739363U,55.3,19528.6,2024-01-14 07:35:26
TXN_003159,M585064H,67.3,54414.8,2024-02-05 08:18:20
TXN_003160,E084700Z,225.4,84810.5,2024-10-17 07:33:54
TXN_003161,B751401V,182.2,98072.9,2024-12-01 08:42:58
TXN_003162,K569816M,158.9,69266.5,2024-01-25 07:36:55
TXN_003163,Z951343M,95.8,15581.8,2024-03-08 08:25:12
TXN_003164,N221890P,47.7,78446.6,2024-12-24 07:42:24
TXN_003165,X941343L,212.2,48557.5,2024-08-03 07:53:44
TXN_003166,T961943E,236.6,33883.2,2024-03-12 08:08:56
TXN_003167,V262174N,82.0,88077.7,2024-12-05 07:12:31
TXN_003168,I330923E,141.0,63653.6,2024-09-03 08:26:10
TXN_003169,S596966H,75.2,103709.8,2024-08-28 08:40:19
TXN_003170,I414384O,247.2,25323.6,2024-05-14 08:07:16
TXN_003171,P133412L,97.9,76881.8,2024-05-26 08:09:09
TXN_003172,W848018R,54.9,72776.3,2024-12-03 07:58:44
TXN_003173,P133412L,173.5,77602.0,2024-09-22 07:17:57
TXN_003174,J224447E,135.2,66303.7,2024-11-17 07:41:15
TXN_003175,U627570W,227.7,75616.7,2024-05-16 08:27:29
TXN_003176,L949375F,228.0,96508.7,2024-06-26 07:03:56
TXN_003177,N182449T,49.4,85124.3,2024-12-10 08:56:53
TXN_003178,I047113I,170.4,45629.8,2024-03-25 08:27:56
TXN_003179,F579050I,123.5,98830.1,2024-03-30 08:17:32
TXN_003180,D309805D,113.3,25701.1,2024-12-26 08:47:27
TXN_003181,R656523P,223.6,26128.6,2024-03-01 07:59:04
TXN_003182,X422096K,110.4,53453.0,2024-12-05 08:59:34
TXN_003183,C348734E,157.2,26764.4,2024-05-09 07:51:31
TXN_003184,K569816M,243.3,70289.2,2024-12-07 08:14:12
TXN_003185,B643815H,157.1,66555.7,2024-11-17 07:24:53
TXN_003186,Q125674Z,56.9,32978.0,2024-08-16 08:29:08
TXN_003187,U717565Q,144.1,44721.1,2024-02-24 08:22:14
TXN_003188,L278742B,229.0,13165.0,2024-11-30 07:34:30
TXN_003189,C033119C,104.7,26174.1,2024-12-29 07:40:26
TXN_003190,U980793M,187.2,65186.4,2024-01-22 07:04:21
TXN_003191,J249035F,170.8,72846.3,2024-08-06 08:07:18
TXN_003192,Z829114T,197.4,70806.6,2024-06-10 07:53:10
TXN_003193,O951802Z,107.2,74348.7,2024-10-11 08:06:51
TXN_003194,K193745M,71.2,100648.0,2024-10-12 08:59:03
TXN_003195,J374545K,160.6,27226.0,2024-08-08 07:09:04
TXN_003196,Y806578F,140.8,100700.4,2024-04-22 08:23:58
TXN_003197,X900343I,154.1,97233.0,2024-01-20 08:18:00
TXN_003198,L685054N,214.3,83974.1,2024-11-21 08:32:31
TXN_003199,F131712T,147.8,45888.2,2024-06-10 08:25:08
TXN_003200,I828274L,154.8,46729.9,2024-01-07 08:52:00
TXN_003201,J224447E,153.3,66969.5,2024-07-28 08:22:15
TXN_003202,H127756I,122.3,84185.0,2024-02-02 07:51:09
TXN_003203,Y835841G,122.4,75789.2,2024-08-18 08:15:59
TXN_003204,E208267P,122.5,64028.4,2024-11-10 08:28:52
TXN_003205,W242253H,71.8,30815.5,2024-05-11 07:43:38
